gvkey,datadate,IBES_covered
001456,1995-12-31,TRUE
001462,1990-12-31,TRUE
001462,1991-12-31,TRUE
001465,1984-12-31,TRUE
001465,1985-12-31,TRUE
001465,1986-12-31,TRUE
001465,1987-12-31,TRUE
001465,1988-12-31,TRUE
001465,1989-12-31,TRUE
001465,1990-12-31,TRUE
001465,1991-12-31,TRUE
001465,1992-12-31,TRUE
001465,1993-12-31,TRUE
001465,1994-12-31,TRUE
001465,1995-12-31,TRUE
001465,1996-12-31,TRUE
001465,1997-12-31,TRUE
001465,1998-12-31,TRUE
001465,1999-12-31,TRUE
001468,1984-02-29,TRUE
001468,1985-02-28,TRUE
001468,1986-02-28,TRUE
001468,1987-02-28,TRUE
001468,1988-02-29,TRUE
001468,1989-02-28,TRUE
001468,1990-02-28,TRUE
001468,1991-02-28,TRUE
001468,1992-02-29,TRUE
001468,1993-02-28,TRUE
001468,1994-02-28,TRUE
001468,1995-02-28,TRUE
001468,1996-02-29,TRUE
001468,1997-02-28,TRUE
001468,1998-02-28,TRUE
001468,1999-02-28,TRUE
001468,2000-02-29,TRUE
001468,2001-02-28,TRUE
001468,2002-02-28,TRUE
001468,2003-02-28,TRUE
001468,2004-02-29,TRUE
001468,2005-02-28,TRUE
001468,2006-02-28,TRUE
001468,2008-02-29,TRUE
001468,2009-02-28,TRUE
001468,2010-02-28,TRUE
001468,2011-02-28,TRUE
001468,2012-02-29,TRUE
001472,1992-12-31,TRUE
001474,1985-12-31,TRUE
001474,1986-12-31,TRUE
001474,1988-12-31,TRUE
001474,1989-12-31,TRUE
001474,1990-12-31,TRUE
001474,1991-12-31,TRUE
001474,1992-12-31,TRUE
001474,1993-12-31,TRUE
001474,1994-12-31,TRUE
001474,1995-12-31,TRUE
001474,1996-12-31,TRUE
001474,1997-12-31,TRUE
001478,2003-12-31,TRUE
001478,2004-12-31,TRUE
001478,2005-12-31,TRUE
001478,2006-12-31,TRUE
001478,2007-12-31,TRUE
001485,1992-12-31,TRUE
001485,1993-12-31,TRUE
001485,1994-12-31,TRUE
001485,1995-12-31,TRUE
001485,1996-12-31,TRUE
001485,1997-12-31,TRUE
001487,2010-12-31,TRUE
001487,2011-12-31,TRUE
001487,2012-12-31,TRUE
001487,2013-12-31,TRUE
001487,2014-12-31,TRUE
001487,2015-12-31,TRUE
001487,2016-12-31,TRUE
001487,2017-12-31,TRUE
001487,2018-12-31,TRUE
001487,2019-12-31,TRUE
001494,1993-04-30,TRUE
001494,1994-04-30,TRUE
001494,1995-04-30,TRUE
001494,1996-04-30,TRUE
001498,1984-12-31,TRUE
001498,1985-12-31,TRUE
001498,1986-12-31,TRUE
001498,1988-12-31,TRUE
001498,1989-12-31,TRUE
001498,1990-12-31,TRUE
001498,1991-12-31,TRUE
001500,1984-12-31,TRUE
001500,1985-12-31,TRUE
001500,1986-12-31,TRUE
001500,1990-12-31,TRUE
001500,1991-12-31,TRUE
001500,1992-12-31,TRUE
001500,1993-12-31,TRUE
001500,1994-12-31,TRUE
001500,1995-12-31,TRUE
001500,1996-12-31,TRUE
001500,1997-12-31,TRUE
001500,1999-12-31,TRUE
001500,2001-12-31,TRUE
001500,2002-12-31,TRUE
001513,1993-06-30,TRUE
001532,1990-12-31,TRUE
001532,1991-12-31,TRUE
001532,1992-12-31,TRUE
001533,1989-09-30,TRUE
001533,1991-09-30,TRUE
001533,1992-09-30,TRUE
001533,1993-09-30,TRUE
001533,1994-09-30,TRUE
001533,1995-09-30,TRUE
001539,1985-12-31,TRUE
001539,1986-12-31,TRUE
001539,1988-12-31,TRUE
001539,1989-12-31,TRUE
001539,1990-12-31,TRUE
001539,1995-12-31,TRUE
001539,1996-12-31,TRUE
001539,1997-12-31,TRUE
001539,1998-12-31,TRUE
001539,2007-12-31,TRUE
001539,2008-12-31,TRUE
001542,1988-12-31,TRUE
001542,1989-12-31,TRUE
001542,1990-12-31,TRUE
001542,1996-12-31,TRUE
001542,1997-12-31,TRUE
001542,1998-12-31,TRUE
001544,1988-12-31,TRUE
001544,1989-12-31,TRUE
001544,1990-12-31,TRUE
001545,2008-12-31,TRUE
001554,1998-03-31,TRUE
001554,2003-03-31,TRUE
001554,2005-03-31,TRUE
001554,2006-03-31,TRUE
001554,2007-03-31,TRUE
001554,2008-03-31,TRUE
001554,2009-03-31,TRUE
001554,2010-03-31,TRUE
001554,2011-03-31,TRUE
001554,2012-03-31,TRUE
001554,2013-03-31,TRUE
001554,2014-03-31,TRUE
001554,2015-03-31,TRUE
001559,1989-12-31,TRUE
001559,1990-12-31,TRUE
001559,1991-12-31,TRUE
001560,1984-09-30,TRUE
001560,1985-09-30,TRUE
001560,1986-09-30,TRUE
001562,1985-04-30,TRUE
001562,1986-04-30,TRUE
001562,1987-04-30,TRUE
001562,1988-04-30,TRUE
001562,1989-04-30,TRUE
001562,1990-04-30,TRUE
001562,1991-04-30,TRUE
001562,1992-04-30,TRUE
001562,1993-04-30,TRUE
001562,1994-04-30,TRUE
001562,1995-04-30,TRUE
001562,1996-04-30,TRUE
001562,1997-04-30,TRUE
001562,1998-04-30,TRUE
001562,1999-04-30,TRUE
001562,2000-04-30,TRUE
001562,2001-04-30,TRUE
001562,2006-04-30,TRUE
001562,2007-04-30,TRUE
001562,2008-04-30,TRUE
001562,2009-04-30,TRUE
001562,2010-04-30,TRUE
001562,2011-04-30,TRUE
001562,2012-04-30,TRUE
001562,2013-04-30,TRUE
001562,2014-04-30,TRUE
001562,2015-04-30,TRUE
001562,2016-04-30,TRUE
001562,2017-04-30,TRUE
001562,2018-04-30,TRUE
001562,2019-04-30,TRUE
001562,2020-04-30,TRUE
001573,1985-01-31,TRUE
001573,1986-01-31,TRUE
001573,1987-01-31,TRUE
001573,1988-01-31,TRUE
001573,1989-01-31,TRUE
001573,1990-01-31,TRUE
001573,1991-01-31,TRUE
001573,1992-01-31,TRUE
001573,1993-01-31,TRUE
001573,1994-01-31,TRUE
001573,1995-01-31,TRUE
001573,1996-01-31,TRUE
001573,1997-01-31,TRUE
001573,1998-01-31,TRUE
001577,2000-06-30,TRUE
001581,2003-12-31,TRUE
001585,2004-12-31,TRUE
001585,2005-12-31,TRUE
001585,2006-12-31,TRUE
001585,2007-12-31,TRUE
001585,2008-12-31,TRUE
001585,2009-12-31,TRUE
001585,2011-12-31,TRUE
001585,2012-12-31,TRUE
001585,2013-12-31,TRUE
001585,2014-12-31,TRUE
001585,2015-12-31,TRUE
001585,2016-12-31,TRUE
001585,2017-12-31,TRUE
001585,2018-12-31,TRUE
001585,2019-12-31,TRUE
001587,1984-12-31,TRUE
001587,1985-12-31,TRUE
001587,1986-12-31,TRUE
001587,1987-12-31,TRUE
001587,1988-12-31,TRUE
001587,1989-12-31,TRUE
001587,1990-12-31,TRUE
001587,1991-12-31,TRUE
001587,1992-12-31,TRUE
001587,1993-12-31,TRUE
001587,1994-12-31,TRUE
001587,1995-12-31,TRUE
001587,1996-12-31,TRUE
001587,1997-12-31,TRUE
001587,1998-12-31,TRUE
001587,1999-12-31,TRUE
001587,2000-12-31,TRUE
001593,1984-11-30,TRUE
001593,1985-11-30,TRUE
001593,1986-11-30,TRUE
001593,1993-11-30,TRUE
001593,1994-11-30,TRUE
001593,1995-11-30,TRUE
001593,1997-11-30,TRUE
001593,1998-11-30,TRUE
001593,1999-11-30,TRUE
001593,2000-11-30,TRUE
001593,2001-11-30,TRUE
001593,2007-11-30,TRUE
001593,2008-11-30,TRUE
001593,2009-11-30,TRUE
001594,1990-01-31,TRUE
001594,1997-01-31,TRUE
001594,1998-01-31,TRUE
001594,1999-01-31,TRUE
001598,1984-12-31,TRUE
001598,1985-12-31,TRUE
001598,1986-12-31,TRUE
001598,1987-12-31,TRUE
001598,1988-12-31,TRUE
001598,1989-12-31,TRUE
001598,1990-12-31,TRUE
001598,1991-12-31,TRUE
001598,1992-12-31,TRUE
001598,1993-12-31,TRUE
001598,1994-12-31,TRUE
001598,1995-12-31,TRUE
001598,1998-12-31,TRUE
001598,1999-12-31,TRUE
001598,2000-12-31,TRUE
001598,2001-12-31,TRUE
001598,2002-12-31,TRUE
001598,2003-12-31,TRUE
001598,2004-12-31,TRUE
001598,2005-12-31,TRUE
001598,2006-12-31,TRUE
001598,2007-12-31,TRUE
001598,2008-12-31,TRUE
001598,2009-12-31,TRUE
001598,2010-12-31,TRUE
001598,2011-12-31,TRUE
001598,2012-12-31,TRUE
001598,2013-12-31,TRUE
001598,2014-12-31,TRUE
001598,2015-12-31,TRUE
001598,2016-12-31,TRUE
001598,2017-12-31,TRUE
001598,2018-12-31,TRUE
001598,2019-12-31,TRUE
001602,1985-03-31,TRUE
001602,1986-03-31,TRUE
001602,1987-03-31,TRUE
001602,1988-03-31,TRUE
001602,1989-03-31,TRUE
001602,1990-03-31,TRUE
001602,1991-12-31,TRUE
001602,1992-12-31,TRUE
001602,1993-12-31,TRUE
001602,1994-12-31,TRUE
001602,1995-12-31,TRUE
001602,1996-12-31,TRUE
001602,1997-12-31,TRUE
001602,1998-12-31,TRUE
001602,1999-12-31,TRUE
001602,2000-12-31,TRUE
001602,2001-12-31,TRUE
001602,2002-12-31,TRUE
001602,2003-12-31,TRUE
001602,2004-12-31,TRUE
001602,2005-12-31,TRUE
001602,2006-12-31,TRUE
001602,2007-12-31,TRUE
001602,2008-12-31,TRUE
001602,2009-12-31,TRUE
001602,2010-12-31,TRUE
001602,2011-12-31,TRUE
001602,2012-12-31,TRUE
001602,2013-12-31,TRUE
001602,2014-12-31,TRUE
001602,2015-12-31,TRUE
001602,2016-12-31,TRUE
001602,2017-12-31,TRUE
001602,2018-12-31,TRUE
001602,2019-12-31,TRUE
001606,1986-12-31,TRUE
001608,1984-12-31,TRUE
001608,1985-12-31,TRUE
001608,1986-12-31,TRUE
001608,1987-12-31,TRUE
001608,1988-12-31,TRUE
001608,1989-12-31,TRUE
001608,1990-12-31,TRUE
001608,1991-12-31,TRUE
001608,1992-12-31,TRUE
001608,1993-12-31,TRUE
001608,1994-12-31,TRUE
001608,1995-12-31,TRUE
001608,1996-12-31,TRUE
001608,1997-12-31,TRUE
001609,1986-12-31,TRUE
001609,1987-12-31,TRUE
001609,1988-12-31,TRUE
001609,1989-12-31,TRUE
001609,1990-12-31,TRUE
001609,1991-12-31,TRUE
001609,1992-12-31,TRUE
001609,1993-12-31,TRUE
001609,1994-12-31,TRUE
001609,1995-12-31,TRUE
001609,1996-12-31,TRUE
001618,1984-04-30,TRUE
001618,1985-04-30,TRUE
001618,1986-04-30,TRUE
001619,1985-12-31,TRUE
001619,1986-12-31,TRUE
001619,1987-12-31,TRUE
001619,1988-12-31,TRUE
001619,1989-12-31,TRUE
001619,1990-12-31,TRUE
001619,1991-12-31,TRUE
001619,1992-12-31,TRUE
001619,1993-12-31,TRUE
001619,1994-12-31,TRUE
001619,1995-12-31,TRUE
001619,1996-12-31,TRUE
001619,1997-12-31,TRUE
001619,1998-12-31,TRUE
001619,1999-12-31,TRUE
001619,2000-12-31,TRUE
001619,2001-12-31,TRUE
001619,2002-12-31,TRUE
001619,2003-12-31,TRUE
001619,2004-12-31,TRUE
001627,1987-09-30,TRUE
001627,1988-09-30,TRUE
001627,1989-09-30,TRUE
001627,1990-09-30,TRUE
001627,1991-09-30,TRUE
001627,1992-09-30,TRUE
001627,1993-09-30,TRUE
001632,1984-10-31,TRUE
001632,1985-10-31,TRUE
001632,1986-10-31,TRUE
001632,1987-10-31,TRUE
001632,1988-10-31,TRUE
001632,1989-10-31,TRUE
001632,1990-10-31,TRUE
001632,1991-10-31,TRUE
001632,1992-10-31,TRUE
001632,1993-10-31,TRUE
001632,1994-10-31,TRUE
001632,1995-10-31,TRUE
001632,1996-10-31,TRUE
001632,1997-10-31,TRUE
001632,1998-10-31,TRUE
001632,1999-10-31,TRUE
001632,2000-10-31,TRUE
001632,2001-10-31,TRUE
001632,2002-10-31,TRUE
001632,2003-10-31,TRUE
001632,2004-10-31,TRUE
001632,2005-10-31,TRUE
001632,2006-10-31,TRUE
001632,2007-10-31,TRUE
001632,2008-10-31,TRUE
001632,2009-10-31,TRUE
001632,2010-10-31,TRUE
001632,2011-10-31,TRUE
001632,2012-10-31,TRUE
001632,2013-10-31,TRUE
001632,2014-10-31,TRUE
001632,2015-10-31,TRUE
001632,2016-10-31,TRUE
001632,2017-10-31,TRUE
001632,2018-10-31,TRUE
001632,2019-10-31,TRUE
001632,2020-10-31,TRUE
001633,1984-07-31,TRUE
001633,1985-07-31,TRUE
001633,1986-07-31,TRUE
001633,1989-07-31,TRUE
001633,1998-07-31,TRUE
001633,1999-07-31,TRUE
001633,2000-07-31,TRUE
001633,2001-07-31,TRUE
001633,2004-07-31,TRUE
001633,2005-07-31,TRUE
001633,2006-07-31,TRUE
001633,2007-07-31,TRUE
001633,2008-07-31,TRUE
001633,2009-07-31,TRUE
001633,2010-07-31,TRUE
001633,2011-07-31,TRUE
001633,2012-07-31,TRUE
001633,2013-07-31,TRUE
001633,2014-07-31,TRUE
001633,2015-07-31,TRUE
001633,2016-07-31,TRUE
001635,1985-06-30,TRUE
001635,1986-06-30,TRUE
001635,1987-06-30,TRUE
001635,1988-06-30,TRUE
001635,1989-06-30,TRUE
001635,1994-06-30,TRUE
001635,1998-06-30,TRUE
001635,1999-06-30,TRUE
001635,2000-06-30,TRUE
001635,2001-06-30,TRUE
001635,2002-06-30,TRUE
001635,2004-06-30,TRUE
001635,2005-06-30,TRUE
001635,2006-06-30,TRUE
001635,2007-06-30,TRUE
001635,2008-06-30,TRUE
001635,2009-06-30,TRUE
001635,2010-06-30,TRUE
001635,2011-06-30,TRUE
001635,2012-06-30,TRUE
001640,1989-09-30,TRUE
001642,1988-09-30,TRUE
001651,1984-09-30,TRUE
001651,1985-09-30,TRUE
001651,1986-09-30,TRUE
001651,1988-09-30,TRUE
001651,1989-09-30,TRUE
001651,1990-09-30,TRUE
001651,1991-09-30,TRUE
001651,1992-09-30,TRUE
001651,1993-09-30,TRUE
001651,1994-09-30,TRUE
001651,1995-09-30,TRUE
001651,1996-09-30,TRUE
001651,1997-09-30,TRUE
001651,1998-09-30,TRUE
001651,1999-09-30,TRUE
001651,2000-09-30,TRUE
001651,2001-09-30,TRUE
001651,2002-09-30,TRUE
001651,2003-09-30,TRUE
001651,2004-09-30,TRUE
001651,2005-09-30,TRUE
001651,2006-09-30,TRUE
001652,1986-07-31,TRUE
001652,1987-07-31,TRUE
001652,1988-07-31,TRUE
001652,1989-07-31,TRUE
001652,1990-07-31,TRUE
001652,1991-07-31,TRUE
001652,1992-07-31,TRUE
001652,1993-07-31,TRUE
001652,1994-07-31,TRUE
001654,1989-06-30,TRUE
001654,1990-06-30,TRUE
001655,1984-01-31,TRUE
001655,1985-01-31,TRUE
001655,1986-01-31,TRUE
001655,1987-01-31,TRUE
001655,1988-01-31,TRUE
001655,1990-01-31,TRUE
001655,1991-01-31,TRUE
001655,1992-01-31,TRUE
001655,1993-01-31,TRUE
001655,1994-01-31,TRUE
001655,1995-01-31,TRUE
001655,1996-01-31,TRUE
001655,1997-01-31,TRUE
001655,1998-01-31,TRUE
001655,1999-01-31,TRUE
001655,2000-01-31,TRUE
001655,2001-01-31,TRUE
001655,2003-01-31,TRUE
001655,2006-01-31,TRUE
001655,2007-01-31,TRUE
001659,1997-12-31,TRUE
001659,1998-12-31,TRUE
001659,1999-12-31,TRUE
001659,2000-12-31,TRUE
001659,2001-12-31,TRUE
001659,2002-12-31,TRUE
001659,2005-12-31,TRUE
001659,2006-12-31,TRUE
001659,2007-12-31,TRUE
001659,2008-12-31,TRUE
001659,2009-12-31,TRUE
001659,2010-12-31,TRUE
001659,2011-12-31,TRUE
001659,2012-12-31,TRUE
001659,2013-12-31,TRUE
001659,2014-12-31,TRUE
001659,2015-12-31,TRUE
001659,2016-12-31,TRUE
001659,2017-12-31,TRUE
001659,2018-12-31,TRUE
001659,2019-12-31,TRUE
001663,1986-12-31,TRUE
001663,1987-12-31,TRUE
001663,1988-12-31,TRUE
001663,1989-12-31,TRUE
001663,1990-12-31,TRUE
001663,1991-12-31,TRUE
001663,1992-12-31,TRUE
001663,1993-12-31,TRUE
001663,1994-12-31,TRUE
001663,1995-12-31,TRUE
001663,1996-12-31,TRUE
001663,1997-12-31,TRUE
001663,1998-12-31,TRUE
001663,1999-12-31,TRUE
001663,2001-12-31,TRUE
001663,2002-12-31,TRUE
001663,2003-12-31,TRUE
001663,2004-12-31,TRUE
001663,2005-12-31,TRUE
001663,2006-12-31,TRUE
001675,1988-12-31,TRUE
001675,1989-12-31,TRUE
001675,1990-12-31,TRUE
001675,1991-12-31,TRUE
001675,1992-12-31,TRUE
001677,1997-12-31,TRUE
001677,1998-12-31,TRUE
001677,1999-12-31,TRUE
001677,2000-12-31,TRUE
001677,2001-12-31,TRUE
001677,2003-12-31,TRUE
001677,2004-12-31,TRUE
001677,2005-12-31,TRUE
001686,1984-02-29,TRUE
001686,1985-02-28,TRUE
001686,1986-02-28,TRUE
001686,1987-02-28,TRUE
001686,1988-02-29,TRUE
001686,1989-02-28,TRUE
001686,1990-02-28,TRUE
001686,1991-02-28,TRUE
001686,1992-02-29,TRUE
001686,1993-02-28,TRUE
001686,1994-02-28,TRUE
001686,1995-02-28,TRUE
001686,1996-02-29,TRUE
001686,1997-02-28,TRUE
001686,1998-02-28,TRUE
001686,1999-02-28,TRUE
001686,2000-02-29,TRUE
001686,2001-02-28,TRUE
001686,2002-02-28,TRUE
001686,2003-02-28,TRUE
001686,2004-02-29,TRUE
001686,2005-02-28,TRUE
001686,2006-02-28,TRUE
001686,2007-02-28,TRUE
001686,2008-02-29,TRUE
001686,2009-02-28,TRUE
001686,2010-02-28,TRUE
001686,2011-02-28,TRUE
001686,2012-02-29,TRUE
001686,2013-02-28,TRUE
001686,2014-02-28,TRUE
001686,2015-02-28,TRUE
001686,2016-02-29,TRUE
001686,2017-02-28,TRUE
001686,2018-02-28,TRUE
001686,2019-02-28,TRUE
001686,2020-02-29,TRUE
001690,1984-09-30,TRUE
001690,1985-09-30,TRUE
001690,1986-09-30,TRUE
001690,1990-09-30,TRUE
001690,1991-09-30,TRUE
001690,1992-09-30,TRUE
001690,1993-09-30,TRUE
001690,1994-09-30,TRUE
001690,1995-09-30,TRUE
001690,1996-09-30,TRUE
001690,1997-09-30,TRUE
001690,1998-09-30,TRUE
001690,1999-09-30,TRUE
001690,2000-09-30,TRUE
001690,2001-09-30,TRUE
001690,2002-09-30,TRUE
001690,2003-09-30,TRUE
001690,2004-09-30,TRUE
001690,2005-09-30,TRUE
001690,2006-09-30,TRUE
001690,2007-09-30,TRUE
001690,2008-09-30,TRUE
001690,2009-09-30,TRUE
001690,2010-09-30,TRUE
001690,2011-09-30,TRUE
001690,2012-09-30,TRUE
001690,2013-09-30,TRUE
001690,2014-09-30,TRUE
001690,2015-09-30,TRUE
001690,2016-09-30,TRUE
001690,2017-09-30,TRUE
001690,2018-09-30,TRUE
001690,2019-09-30,TRUE
001690,2020-09-30,TRUE
001693,1990-06-30,TRUE
001693,1991-06-30,TRUE
001703,1984-09-30,TRUE
001703,1985-09-30,TRUE
001703,1986-09-30,TRUE
001703,1987-09-30,TRUE
001703,1989-09-30,TRUE
001703,1990-09-30,TRUE
001703,1991-09-30,TRUE
001703,1992-09-30,TRUE
001703,1993-09-30,TRUE
001703,1994-09-30,TRUE
001703,1995-09-30,TRUE
001703,1996-09-30,TRUE
001703,1997-09-30,TRUE
001704,1984-10-31,TRUE
001704,1985-10-31,TRUE
001704,1986-10-31,TRUE
001704,1987-10-31,TRUE
001704,1988-10-31,TRUE
001704,1989-10-31,TRUE
001704,1990-10-31,TRUE
001704,1991-10-31,TRUE
001704,1992-10-31,TRUE
001704,1993-10-31,TRUE
001704,1994-10-31,TRUE
001704,1995-10-31,TRUE
001704,1996-10-31,TRUE
001704,1997-10-31,TRUE
001704,1998-10-31,TRUE
001704,1999-10-31,TRUE
001704,2000-10-31,TRUE
001704,2001-10-31,TRUE
001704,2002-10-31,TRUE
001704,2003-10-31,TRUE
001704,2004-10-31,TRUE
001704,2005-10-31,TRUE
001704,2006-10-31,TRUE
001704,2008-10-31,TRUE
001704,2009-10-31,TRUE
001704,2010-10-31,TRUE
001704,2011-10-31,TRUE
001704,2012-10-31,TRUE
001704,2013-10-31,TRUE
001704,2014-10-31,TRUE
001704,2015-10-31,TRUE
001704,2016-10-31,TRUE
001704,2017-10-31,TRUE
001704,2018-10-31,TRUE
001704,2019-10-31,TRUE
001704,2020-10-31,TRUE
001712,2015-12-31,TRUE
001712,2016-12-31,TRUE
001712,2017-12-31,TRUE
001712,2018-12-31,TRUE
001722,1986-06-30,TRUE
001722,1987-06-30,TRUE
001722,1988-06-30,TRUE
001722,1990-06-30,TRUE
001722,1991-06-30,TRUE
001722,1992-06-30,TRUE
001722,1993-06-30,TRUE
001722,1994-06-30,TRUE
001722,1995-06-30,TRUE
001722,1996-06-30,TRUE
001722,1997-06-30,TRUE
001722,1998-06-30,TRUE
001722,1999-06-30,TRUE
001722,2000-06-30,TRUE
001722,2001-06-30,TRUE
001722,2002-06-30,TRUE
001722,2003-06-30,TRUE
001722,2004-06-30,TRUE
001722,2005-06-30,TRUE
001722,2006-06-30,TRUE
001722,2007-06-30,TRUE
001722,2008-06-30,TRUE
001722,2009-06-30,TRUE
001722,2010-06-30,TRUE
001722,2011-06-30,TRUE
001722,2013-12-31,TRUE
001722,2014-12-31,TRUE
001722,2015-12-31,TRUE
001722,2016-12-31,TRUE
001722,2017-12-31,TRUE
001722,2018-12-31,TRUE
001722,2019-12-31,TRUE
001724,1990-09-30,TRUE
001724,1991-09-30,TRUE
001728,1983-12-31,TRUE
001728,1984-12-31,TRUE
001728,1985-12-31,TRUE
001728,1986-12-31,TRUE
001729,1988-12-31,TRUE
001729,1989-12-31,TRUE
001729,1990-12-31,TRUE
001729,1991-12-31,TRUE
001729,1992-12-31,TRUE
001743,2015-12-31,TRUE
001743,2016-12-31,TRUE
001743,2017-12-31,TRUE
001743,2018-12-31,TRUE
001743,2019-12-31,TRUE
001746,1995-12-31,TRUE
001753,1984-12-31,TRUE
001753,1985-12-31,TRUE
001753,1986-12-31,TRUE
001755,1985-12-31,TRUE
001755,1986-12-31,TRUE
001755,1987-12-31,TRUE
001755,1988-12-31,TRUE
001755,1989-12-31,TRUE
001755,1990-12-31,TRUE
001755,1991-12-31,TRUE
001755,1992-12-31,TRUE
001755,1993-12-31,TRUE
001755,1994-12-31,TRUE
001755,1995-12-31,TRUE
001755,1996-12-31,TRUE
001755,1997-12-31,TRUE
001766,1989-12-31,TRUE
001766,1990-12-31,TRUE
001766,1991-12-31,TRUE
001766,1992-12-31,TRUE
001766,1993-12-31,TRUE
001766,1994-12-31,TRUE
001766,1995-12-31,TRUE
001766,1996-12-31,TRUE
001766,1997-12-31,TRUE
001766,1998-12-31,TRUE
001766,1999-12-31,TRUE
001773,1984-12-31,TRUE
001773,1985-12-31,TRUE
001773,1986-12-31,TRUE
001773,1988-12-31,TRUE
001773,1989-12-31,TRUE
001773,1990-12-31,TRUE
001773,1991-12-31,TRUE
001773,1992-12-31,TRUE
001773,1993-12-31,TRUE
001773,1994-12-31,TRUE
001773,1995-12-31,TRUE
001773,1996-12-31,TRUE
001773,1997-12-31,TRUE
001773,1998-12-31,TRUE
001773,1999-12-31,TRUE
001773,2000-12-31,TRUE
001773,2001-12-31,TRUE
001773,2002-12-31,TRUE
001773,2003-12-31,TRUE
001773,2004-12-31,TRUE
001773,2005-12-31,TRUE
001773,2006-12-31,TRUE
001773,2007-12-31,TRUE
001773,2008-12-31,TRUE
001773,2009-12-31,TRUE
001773,2010-12-31,TRUE
001773,2011-12-31,TRUE
001773,2012-12-31,TRUE
001773,2013-12-31,TRUE
001773,2014-12-31,TRUE
001773,2015-12-31,TRUE
001773,2016-12-31,TRUE
001773,2017-12-31,TRUE
001773,2018-12-31,TRUE
001773,2019-12-31,TRUE
001779,1985-12-31,TRUE
001779,1989-12-31,TRUE
001779,1991-12-31,TRUE
001780,1991-12-31,TRUE
001780,1992-12-31,TRUE
001780,1993-12-31,TRUE
001786,1984-12-31,TRUE
001786,1985-12-31,TRUE
001786,1986-12-31,TRUE
001786,1987-12-31,TRUE
001786,1988-12-31,TRUE
001786,1989-12-31,TRUE
001786,1990-12-31,TRUE
001786,1991-12-31,TRUE
001786,1992-12-31,TRUE
001786,1993-12-31,TRUE
001786,1994-12-31,TRUE
001786,1995-12-31,TRUE
001786,1996-12-31,TRUE
001786,1997-12-31,TRUE
001786,1998-12-31,TRUE
001789,1985-12-31,TRUE
001789,1986-12-31,TRUE
001789,1987-12-31,TRUE
001789,1988-12-31,TRUE
001789,1989-12-31,TRUE
001789,1990-12-31,TRUE
001789,1991-12-31,TRUE
001789,1992-12-31,TRUE
001789,1993-12-31,TRUE
001789,1994-12-31,TRUE
001789,1995-12-31,TRUE
001789,1996-12-31,TRUE
001789,1997-12-31,TRUE
001794,2018-09-30,TRUE
001794,2019-09-30,TRUE
001794,2020-09-30,TRUE
001798,1988-06-30,TRUE
001798,1989-06-30,TRUE
001798,1990-06-30,TRUE
001802,1991-12-31,TRUE
001802,1992-12-31,TRUE
001820,1988-01-31,TRUE
001820,1989-01-31,TRUE
001820,1990-01-31,TRUE
001820,1991-01-31,TRUE
001820,1992-01-31,TRUE
001820,1993-01-31,TRUE
001820,1994-01-31,TRUE
001820,1995-01-31,TRUE
001820,2004-01-31,TRUE
001820,2005-01-31,TRUE
001820,2020-01-31,TRUE
001823,2006-12-31,TRUE
001823,2007-12-31,TRUE
001823,2008-12-31,TRUE
001823,2009-12-31,TRUE
001823,2010-12-31,TRUE
001823,2011-12-31,TRUE
001823,2012-12-31,TRUE
001823,2013-12-31,TRUE
001823,2014-12-31,TRUE
001823,2015-12-31,TRUE
001823,2016-12-31,TRUE
001823,2017-12-31,TRUE
001823,2018-12-31,TRUE
001823,2019-12-31,TRUE
001831,1997-12-31,TRUE
001831,1998-12-31,TRUE
001832,1987-12-31,TRUE
001832,1988-12-31,TRUE
001832,1989-12-31,TRUE
001832,1990-12-31,TRUE
001832,1991-12-31,TRUE
001833,1984-12-31,TRUE
001833,1985-12-31,TRUE
001833,1986-12-31,TRUE
001835,1988-12-31,TRUE
001835,1989-12-31,TRUE
001835,1990-12-31,TRUE
001835,1991-12-31,TRUE
001835,1992-12-31,TRUE
001835,1993-12-31,TRUE
001835,1995-12-31,TRUE
001837,1997-09-30,TRUE
001837,1998-09-30,TRUE
001837,1999-09-30,TRUE
001837,2000-09-30,TRUE
001837,2002-12-31,TRUE
001837,2003-12-31,TRUE
001837,2004-12-31,TRUE
001837,2005-12-31,TRUE
001837,2006-12-31,TRUE
001837,2007-12-31,TRUE
001837,2008-12-31,TRUE
001837,2009-12-31,TRUE
001837,2010-12-31,TRUE
001837,2011-12-31,TRUE
001837,2012-12-31,TRUE
001837,2013-12-31,TRUE
001837,2014-12-31,TRUE
001843,1988-12-31,TRUE
001843,1989-12-31,TRUE
001843,1990-12-31,TRUE
001843,1991-12-31,TRUE
001843,1992-12-31,TRUE
001843,1993-12-31,TRUE
001843,1994-12-31,TRUE
001843,1995-12-31,TRUE
001843,1996-12-31,TRUE
001848,1984-12-31,TRUE
001848,1985-12-31,TRUE
001848,1986-12-31,TRUE
001848,1987-12-31,TRUE
001848,1988-12-31,TRUE
001848,1989-12-31,TRUE
001848,1990-12-31,TRUE
001848,1991-12-31,TRUE
001848,1992-12-31,TRUE
001848,1993-12-31,TRUE
001848,1994-12-31,TRUE
001848,1995-12-31,TRUE
001848,1996-12-31,TRUE
001848,1997-12-31,TRUE
001848,1998-12-31,TRUE
001856,1984-06-30,TRUE
001856,1985-06-30,TRUE
001856,1986-06-30,TRUE
001856,1987-06-30,TRUE
